datetime,epoch,memory_used,memory_free,gpu_0_memory_used,gpu_0_memory_free,gpu_1_memory_used,gpu_1_memory_free,gpu_2_memory_used,gpu_2_memory_free,gpu_3_memory_used,gpu_3_memory_free,gpu_4_memory_used,gpu_4_memory_free,gpu_5_memory_used,gpu_5_memory_free,gpu_6_memory_used,gpu_6_memory_free,gpu_7_memory_used,gpu_7_memory_free
2022-07-29 06:41:48.803095,0,58756915200,5157568512,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:41:50.807079,0,59127214080,4787261440,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:41:52.810163,0,59783147520,4131319808,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:41:54.813306,0,59309670400,4604764160,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:41:56.816470,0,59561799680,4352626688,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:41:58.819595,0,60039471104,3874947072,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:00.822820,0,59747012608,4167397376,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:02.825926,0,60048416768,3865997312,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:04.829075,0,58953801728,4960604160,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:06.832175,0,58732167168,5182226432,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:08.835247,0,58692202496,5222191104,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:10.838317,0,58691850240,5222535168,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:12.841558,0,58691387392,5222985728,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:14.844903,0,58691084288,5223284736,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:16.848096,0,58690953216,5223403520,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:18.851300,0,58692153344,5222137856,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:20.854211,0,58693410816,5222076416,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:22.861960,0,58691727360,5222367232,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:24.864923,0,58693287936,5221318656,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:26.868138,0,58695401472,5219389440,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:28.871073,0,58692800512,5221588992,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:30.886626,0,58692468736,5221814272,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:32.890564,0,59126255616,4788023296,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:34.893577,0,58692235264,5222035456,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:36.896465,0,58691768320,5222494208,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:38.899714,0,58692575232,5221679104,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:40.902679,0,58694914048,5219332096,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:42.905551,0,58695757824,5217517568,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:44.908619,0,58696433664,5217484800,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:46.911308,0,58696740864,5217435648,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:48.915075,0,58695606272,5218193408,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:50.918129,0,58696744960,5217353728,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:52.920831,0,58695258112,5218234368,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:54.923342,0,58694619136,5219008512,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:56.926200,0,58696568832,5216911360,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:42:58.929000,0,58695839744,5217226752,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:00.929972,0,58695729152,5217996800,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:02.932788,0,58699489280,5214642176,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:04.951260,0,58702348288,5211795456,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:06.956495,0,58700292096,5213843456,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:08.959512,0,58918363136,4995768320,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:10.962502,0,58701873152,5212246016,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:12.965519,0,58700959744,5213159424,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:14.968583,0,58884198400,5029871616,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:16.971862,0,59669704704,4244365312,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:18.974814,0,59769876480,4144189440,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:20.977913,0,58918424576,4995629056,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:22.980968,0,58706853888,5207162880,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:24.984181,0,58704793600,5209219072,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:26.987378,0,58703540224,5210460160,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:28.990586,0,58705137664,5208854528,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:30.993620,0,58702839808,5211152384,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:32.996813,0,59300208640,4613763072,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:34.999930,0,59308249088,4605689856,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:37.003003,0,58700345344,5213585408,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:39.006142,0,58701635584,5211549696,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:41.009092,0,58700488704,5213622272,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:43.012284,0,58703257600,5211627520,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:45.015294,0,58703425536,5210247168,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:47.018007,0,58701770752,5211246592,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:49.020756,0,58702913536,5210312704,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:51.023955,0,58702884864,5210583040,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:53.027960,0,58702508032,5211291648,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:55.031907,0,58705317888,5208584192,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:57.035748,0,58703990784,5209300992,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:43:59.039542,0,58701881344,5211807744,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:01.043208,0,58702569472,5211340800,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:03.045480,0,58701377536,5211893760,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:05.048558,0,58703372288,5210427392,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:07.052231,0,58702860288,5210935296,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:09.055205,0,59353157632,4560629760,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:11.058528,0,59191644160,4722135040,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:13.061546,0,58703761408,5210017792,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:15.064589,0,58704400384,5209370624,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:17.068140,0,58703273984,5209628672,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:19.071363,0,58703486976,5209128960,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:21.074242,0,58703564800,5210386432,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:23.077474,0,58701340672,5211783168,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:25.085229,0,58701414400,5212139520,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:27.088673,0,58701434880,5211848704,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:29.092385,0,58703196160,5210955776,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:31.095397,0,58702647296,5209358336,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:33.098406,0,58703593472,5210877952,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:35.102180,0,58701385728,5212184576,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:37.105150,0,58700472320,5213167616,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:39.108256,0,58700574720,5212643328,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:41.109526,0,58701664256,5211512832,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:43.113708,0,59351089152,4562493440,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:45.117085,0,59351826432,4561743872,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:47.120435,0,60110225408,3803340800,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:49.123439,0,58768146432,5145415680,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:51.126982,0,58760941568,5152608256,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:53.130487,0,58701803520,5211754496,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:55.133973,0,58711592960,5201948672,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:57.137233,0,58716758016,5196779520,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:44:59.140682,0,58704134144,5209399296,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:01.144059,0,58703421440,5209387008,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:03.147397,0,58704334848,5209321472,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:05.150152,0,58708746240,5205635072,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:07.153362,0,58708303872,5205336064,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:09.156423,0,58708963328,5203361792,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:11.159298,0,58709700608,5203886080,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:13.162420,0,58707578880,5203972096,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:15.166443,0,58707021824,5205544960,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:17.171675,0,58707955712,5205463040,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:19.173530,0,58709516288,5203918848,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:21.176563,0,59839164416,4074258432,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:23.179733,0,59451498496,4461920256,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:25.182870,0,58780057600,5133361152,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:27.186176,0,58711011328,5202001920,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
2022-07-29 06:45:29.189681,0,58709921792,5203476480,23737.4375,25402.5625,18694.4375,30445.5625,15706.4375,33433.5625,16636.4375,32503.5625,20472.4375,28667.5625,18550.4375,30589.5625,16142.4375,32997.5625,17478.4375,31661.5625
