datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-28 09:23:23.843641,0,7,1000865792,27581743104
2022-07-28 09:23:23.843639,0,3,1000865792,24761073664
2022-07-28 09:23:23.843650,0,1,1000865792,21739077632
2022-07-28 09:23:23.843659,0,0,1000865792,22024290304
2022-07-28 09:23:23.843674,0,6,1000865792,30104616960
2022-07-28 09:23:23.843672,0,2,1000865792,28051505152
2022-07-28 09:23:23.843670,0,5,1000865792,27971813376
2022-07-28 09:23:23.844146,0,4,1000865792,27980201984
2022-07-28 09:23:24.701755,0,3,1000865792,24761073664
2022-07-28 09:23:24.701751,0,7,1000865792,27581743104
2022-07-28 09:23:24.701786,0,1,1000865792,21739077632
2022-07-28 09:23:24.701795,0,6,1000865792,30104616960
2022-07-28 09:23:24.701796,0,2,1000865792,28051505152
2022-07-28 09:23:24.701814,0,0,1000865792,22024290304
2022-07-28 09:23:24.701826,0,5,1000865792,27971813376
2022-07-28 09:23:24.702299,0,4,1000865792,27980201984
2022-07-28 09:23:25.582285,0,3,1000865792,24761073664
2022-07-28 09:23:25.582303,0,1,1000865792,21739077632
2022-07-28 09:23:25.582317,0,6,1000865792,30104616960
2022-07-28 09:23:25.582319,0,4,1000865792,27980201984
2022-07-28 09:23:25.582311,0,5,1000865792,27971813376
2022-07-28 09:23:25.582316,0,2,1000865792,28051505152
2022-07-28 09:23:25.582367,0,7,1000865792,27581743104
2022-07-28 09:23:25.582767,0,0,1000865792,22024290304
2022-07-28 09:23:26.434464,0,7,1000865792,27581743104
2022-07-28 09:23:26.434475,0,3,1000865792,24761073664
2022-07-28 09:23:26.434494,0,1,1000865792,21739077632
2022-07-28 09:23:26.434500,0,0,1000865792,22024290304
2022-07-28 09:23:26.434507,0,5,1000865792,27971813376
2022-07-28 09:23:26.434507,0,6,1000865792,30104616960
2022-07-28 09:23:26.434559,0,2,1000865792,28051505152
2022-07-28 09:23:26.434981,0,4,1000865792,27980201984
2022-07-28 09:23:27.294210,0,7,1000865792,27581743104
2022-07-28 09:23:27.294203,0,3,1000865792,24761073664
2022-07-28 09:23:27.294205,0,1,1000865792,21739077632
2022-07-28 09:23:27.294214,0,2,1000865792,28051505152
2022-07-28 09:23:27.294222,0,5,1000865792,27971813376
2022-07-28 09:23:27.294243,0,6,1000865792,30104616960
2022-07-28 09:23:27.294230,0,0,1000865792,22024290304
2022-07-28 09:23:27.294706,0,4,1000865792,27980201984
2022-07-28 09:23:28.130259,0,1,1000865792,21739077632
2022-07-28 09:23:28.130265,0,7,1000865792,27581743104
2022-07-28 09:23:28.130280,0,2,1000865792,28051505152
2022-07-28 09:23:28.130283,0,0,1000865792,22024290304
2022-07-28 09:23:28.130377,0,6,1000865792,30104616960
2022-07-28 09:23:28.130404,0,3,1000865792,24761073664
2022-07-28 09:23:28.130437,0,5,1000865792,27971813376
2022-07-28 09:23:28.130760,0,4,1000865792,27980201984
2022-07-28 09:23:28.977035,0,7,1000865792,27581743104
2022-07-28 09:23:28.977035,0,3,1000865792,24761073664
2022-07-28 09:23:28.977058,0,6,1000865792,30104616960
2022-07-28 09:23:28.977050,0,1,1000865792,21739077632
2022-07-28 09:23:28.977070,0,5,1000865792,27971813376
2022-07-28 09:23:28.977060,0,0,1000865792,22024290304
2022-07-28 09:23:28.977075,0,2,1000865792,28051505152
2022-07-28 09:23:28.977562,0,4,1000865792,27980201984
2022-07-28 09:23:29.888955,0,7,1000865792,27581743104
2022-07-28 09:23:29.888958,0,3,1000865792,24761073664
2022-07-28 09:23:29.888979,0,1,1000865792,21739077632
2022-07-28 09:23:29.888991,0,0,1000865792,22024290304
2022-07-28 09:23:29.889002,0,5,1000865792,27971813376
2022-07-28 09:23:29.888997,0,2,1000865792,28051505152
2022-07-28 09:23:29.889403,0,6,1000865792,30104616960
2022-07-28 09:23:29.889506,0,4,1000865792,27980201984
2022-07-28 09:23:30.798706,0,3,1000865792,24761073664
2022-07-28 09:23:30.798703,0,7,1000865792,27581743104
2022-07-28 09:23:30.798718,0,1,1000865792,21739077632
2022-07-28 09:23:30.798737,0,5,1000865792,27971813376
2022-07-28 09:23:30.798734,0,0,1000865792,22024290304
2022-07-28 09:23:30.798745,0,2,1000865792,28051505152
2022-07-28 09:23:30.798754,0,4,1000865792,27980201984
2022-07-28 09:23:30.799229,0,6,1000865792,30104616960
2022-07-28 09:23:31.641418,0,7,1000865792,27581743104
2022-07-28 09:23:31.641424,0,3,1000865792,24761073664
2022-07-28 09:23:31.641450,0,0,1000865792,22024290304
2022-07-28 09:23:31.641467,0,4,1000865792,27980201984
2022-07-28 09:23:31.641470,0,2,1000865792,28051505152
2022-07-28 09:23:31.641874,0,6,1000865792,30104616960
2022-07-28 09:23:31.641873,0,5,1000865792,27971813376
2022-07-28 09:23:31.641984,0,1,1000865792,21739077632
2022-07-28 09:23:32.521063,0,7,1000865792,27581743104
2022-07-28 09:23:32.521078,0,3,1000865792,24761073664
2022-07-28 09:23:32.521095,0,1,1000865792,21739077632
2022-07-28 09:23:32.521109,0,2,1000865792,28051505152
2022-07-28 09:23:32.521106,0,0,1000865792,22024290304
2022-07-28 09:23:32.521431,0,6,1000865792,30104616960
2022-07-28 09:23:32.521538,0,4,1000865792,27980201984
2022-07-28 09:23:32.521599,0,5,1000865792,27971813376
2022-07-28 09:23:33.529384,0,7,1000865792,27581743104
2022-07-28 09:23:33.529390,0,3,1000865792,24761073664
2022-07-28 09:23:33.529417,0,2,1000865792,28051505152
2022-07-28 09:23:33.529420,0,5,1000865792,27971813376
2022-07-28 09:23:33.529426,0,6,1000865792,30104616960
2022-07-28 09:23:33.529401,0,1,1000865792,21739077632
2022-07-28 09:23:33.529418,0,0,1000865792,22024290304
2022-07-28 09:23:33.530008,0,4,1000865792,27980201984
2022-07-28 09:23:34.376066,0,7,1000865792,27581743104
2022-07-28 09:23:34.376076,0,3,1000865792,24761073664
2022-07-28 09:23:34.376086,0,1,1000865792,21739077632
2022-07-28 09:23:34.376104,0,6,1000865792,30104616960
2022-07-28 09:23:34.376095,0,2,1000865792,28051505152
2022-07-28 09:23:34.376097,0,0,1000865792,22024290304
2022-07-28 09:23:34.376199,0,4,1000865792,27980201984
2022-07-28 09:23:34.376575,0,5,1000865792,27971813376
2022-07-28 09:23:35.208034,0,7,1000865792,27581743104
2022-07-28 09:23:35.208050,0,4,1000865792,27980201984
2022-07-28 09:23:35.208042,0,3,1000865792,24761073664
2022-07-28 09:23:35.208087,0,1,1000865792,21739077632
2022-07-28 09:23:35.208088,0,2,1000865792,28051505152
2022-07-28 09:23:35.208086,0,5,1000865792,27971813376
2022-07-28 09:23:35.208094,0,0,1000865792,22024290304
2022-07-28 09:23:35.208633,0,6,1000865792,30104616960
2022-07-28 09:23:36.061840,0,3,1000865792,24761073664
2022-07-28 09:23:36.061849,0,7,1000865792,27581743104
2022-07-28 09:23:36.061860,0,1,1000865792,21739077632
2022-07-28 09:23:36.061869,0,0,1000865792,22024290304
2022-07-28 09:23:36.061875,0,5,1000865792,27971813376
2022-07-28 09:23:36.061881,0,2,1000865792,28051505152
2022-07-28 09:23:36.062202,0,4,1000865792,27980201984
2022-07-28 09:23:36.062357,0,6,1000865792,30104616960
2022-07-28 09:23:36.913051,0,7,1000865792,27581743104
2022-07-28 09:23:36.913051,0,3,1000865792,24761073664
2022-07-28 09:23:36.913077,0,1,1000865792,21739077632
2022-07-28 09:23:36.913099,0,2,1000865792,28051505152
2022-07-28 09:23:36.913099,0,0,1000865792,22024290304
2022-07-28 09:23:36.913249,0,6,1000865792,30104616960
2022-07-28 09:23:36.913530,0,5,1000865792,27971813376
2022-07-28 09:23:36.913622,0,4,1000865792,27980201984
2022-07-28 09:23:37.771041,0,3,1000865792,24761073664
2022-07-28 09:23:37.771038,0,1,1000865792,21739077632
2022-07-28 09:23:37.771066,0,5,1000865792,27971813376
2022-07-28 09:23:37.771061,0,0,1000865792,22024290304
2022-07-28 09:23:37.771224,0,2,1000865792,28051505152
2022-07-28 09:23:37.771084,0,6,1000865792,30104616960
2022-07-28 09:23:37.771115,0,4,1000865792,27980201984
2022-07-28 09:23:37.771472,0,7,1000865792,27581743104
2022-07-28 09:23:38.642189,0,7,1000865792,27581743104
2022-07-28 09:23:38.642203,0,3,1000865792,24761073664
2022-07-28 09:23:38.642219,0,1,1000865792,21739077632
2022-07-28 09:23:38.642230,0,2,1000865792,28051505152
2022-07-28 09:23:38.642235,0,0,1000865792,22024290304
2022-07-28 09:23:38.642498,0,5,1000865792,27971813376
2022-07-28 09:23:38.642667,0,6,1000865792,30104616960
2022-07-28 09:23:38.642707,0,4,1000865792,27980201984
2022-07-28 09:23:39.495598,0,3,1000865792,24761073664
2022-07-28 09:23:39.495610,0,7,1000865792,27581743104
2022-07-28 09:23:39.495642,0,4,1000865792,27980201984
2022-07-28 09:23:39.495659,0,6,1000865792,30104616960
2022-07-28 09:23:39.495658,0,2,1000865792,28051505152
2022-07-28 09:23:39.496038,0,0,1000865792,22024290304
2022-07-28 09:23:39.496098,0,1,1000865792,21739077632
2022-07-28 09:23:39.496149,0,5,1000865792,27971813376
2022-07-28 09:23:40.363609,0,7,1000865792,27581743104
2022-07-28 09:23:40.363629,0,3,1000865792,24761073664
2022-07-28 09:23:40.363634,0,1,1000865792,21739077632
2022-07-28 09:23:40.363663,0,2,1000865792,28051505152
2022-07-28 09:23:40.363655,0,5,1000865792,27971813376
2022-07-28 09:23:40.363659,0,0,1000865792,22024290304
2022-07-28 09:23:40.363685,0,6,1000865792,30104616960
2022-07-28 09:23:40.364130,0,4,1000865792,27980201984
2022-07-28 09:23:41.242716,0,7,1000865792,27581743104
2022-07-28 09:23:41.242723,0,3,1000865792,24761073664
2022-07-28 09:23:41.242730,0,1,1000865792,21739077632
2022-07-28 09:23:41.242751,0,5,1000865792,27971813376
2022-07-28 09:23:41.242747,0,6,1000865792,30104616960
2022-07-28 09:23:41.242740,0,2,1000865792,28051505152
2022-07-28 09:23:41.242759,0,0,1000865792,22024290304
2022-07-28 09:23:41.243219,0,4,1000865792,27980201984
2022-07-28 09:23:42.115771,0,7,1000865792,27581743104
2022-07-28 09:23:42.115782,0,3,1000865792,24761073664
2022-07-28 09:23:42.115800,0,1,1000865792,21739077632
2022-07-28 09:23:42.115814,0,6,1000865792,30104616960
2022-07-28 09:23:42.115812,0,4,1000865792,27980201984
2022-07-28 09:23:42.115822,0,0,1000865792,22024290304
2022-07-28 09:23:42.115836,0,2,1000865792,28051505152
2022-07-28 09:23:42.116287,0,5,1000865792,27971813376
2022-07-28 09:23:42.973354,0,7,1000865792,27581743104
2022-07-28 09:23:42.973375,0,1,1000865792,21739077632
2022-07-28 09:23:42.973375,0,3,1000865792,24761073664
2022-07-28 09:23:42.973398,0,6,1000865792,30104616960
2022-07-28 09:23:42.973399,0,0,1000865792,22024290304
2022-07-28 09:23:42.973404,0,2,1000865792,28051505152
2022-07-28 09:23:42.973397,0,5,1000865792,27971813376
2022-07-28 09:23:42.973874,0,4,1000865792,27980201984
2022-07-28 09:23:43.852594,0,7,1000865792,27581743104
2022-07-28 09:23:43.852621,0,3,1000865792,24761073664
2022-07-28 09:23:43.852630,0,0,1000865792,22024290304
2022-07-28 09:23:43.852625,0,1,1000865792,21739077632
2022-07-28 09:23:43.852636,0,6,1000865792,30104616960
2022-07-28 09:23:43.852644,0,5,1000865792,27971813376
2022-07-28 09:23:43.852642,0,2,1000865792,28051505152
2022-07-28 09:23:43.853108,0,4,1000865792,27980201984
2022-07-28 09:23:44.714168,0,7,1000865792,27581743104
2022-07-28 09:23:44.714184,0,3,1000865792,24761073664
2022-07-28 09:23:44.714216,0,4,1000865792,27980201984
2022-07-28 09:23:44.714222,0,6,1000865792,30104616960
2022-07-28 09:23:44.714213,0,0,1000865792,22024290304
2022-07-28 09:23:44.714218,0,2,1000865792,28051505152
2022-07-28 09:23:44.714324,0,1,1000865792,21739077632
2022-07-28 09:23:44.714714,0,5,1000865792,27971813376
2022-07-28 09:23:45.545330,0,7,1000865792,27581743104
2022-07-28 09:23:45.545337,0,3,1000865792,24761073664
2022-07-28 09:23:45.545356,0,1,1000865792,21739077632
2022-07-28 09:23:45.545377,0,2,1000865792,28051505152
2022-07-28 09:23:45.545372,0,4,1000865792,27980201984
2022-07-28 09:23:45.545368,0,0,1000865792,22024290304
2022-07-28 09:23:45.545378,0,5,1000865792,27971813376
2022-07-28 09:23:45.545864,0,6,1000865792,30104616960
2022-07-28 09:23:46.415569,0,7,1000865792,27581743104
2022-07-28 09:23:46.415568,0,3,1000865792,24761073664
2022-07-28 09:23:46.415577,0,1,1000865792,21739077632
2022-07-28 09:23:46.415587,0,5,1000865792,27971813376
2022-07-28 09:23:46.415594,0,6,1000865792,30104616960
2022-07-28 09:23:46.415601,0,0,1000865792,22024290304
2022-07-28 09:23:46.415599,0,2,1000865792,28051505152
2022-07-28 09:23:46.416077,0,4,1000865792,27980201984
2022-07-28 09:23:47.267947,0,7,1000865792,27581743104
2022-07-28 09:23:47.267988,0,3,1000865792,24761073664
2022-07-28 09:23:47.267995,0,6,1000865792,30104616960
2022-07-28 09:23:47.268017,0,1,1000865792,21739077632
2022-07-28 09:23:47.268015,0,2,1000865792,28051505152
2022-07-28 09:23:47.268028,0,0,1000865792,22024290304
2022-07-28 09:23:47.268030,0,5,1000865792,27971813376
2022-07-28 09:23:47.268473,0,4,1000865792,27980201984
2022-07-28 09:23:48.136613,0,7,1000865792,27581743104
2022-07-28 09:23:48.136637,0,3,1000865792,24761073664
2022-07-28 09:23:48.136662,0,2,1000865792,28051505152
2022-07-28 09:23:48.136638,0,1,1000865792,21739077632
2022-07-28 09:23:48.136655,0,0,1000865792,22024290304
2022-07-28 09:23:48.136661,0,5,1000865792,27971813376
2022-07-28 09:23:48.137116,0,6,1000865792,30104616960
2022-07-28 09:23:48.137144,0,4,1000865792,27980201984
2022-07-28 09:23:48.995851,0,7,1000865792,27581743104
2022-07-28 09:23:48.995884,0,3,1000865792,24761073664
2022-07-28 09:23:48.995894,0,1,1000865792,21739077632
2022-07-28 09:23:48.995908,0,5,1000865792,27971813376
2022-07-28 09:23:48.995929,0,2,1000865792,28051505152
2022-07-28 09:23:48.995921,0,0,1000865792,22024290304
2022-07-28 09:23:48.996235,0,6,1000865792,30104616960
2022-07-28 09:23:48.996383,0,4,1000865792,27980201984
2022-07-28 09:23:49.874966,0,7,1000865792,27581743104
2022-07-28 09:23:49.874970,0,3,1000865792,24761073664
2022-07-28 09:23:49.874988,0,4,1000865792,27980201984
2022-07-28 09:23:49.874993,0,2,1000865792,28051505152
2022-07-28 09:23:49.875006,0,6,1000865792,30104616960
2022-07-28 09:23:49.875003,0,5,1000865792,27971813376
2022-07-28 09:23:49.875009,0,1,1000865792,21739077632
2022-07-28 09:23:49.875455,0,0,1000865792,22024290304
2022-07-28 09:23:50.738532,0,7,1000865792,27581743104
2022-07-28 09:23:50.738538,0,3,1000865792,24761073664
2022-07-28 09:23:50.738559,0,1,1000865792,21739077632
2022-07-28 09:23:50.738580,0,2,1000865792,28051505152
2022-07-28 09:23:50.738569,0,4,1000865792,27980201984
2022-07-28 09:23:50.738574,0,0,1000865792,22024290304
2022-07-28 09:23:50.738582,0,5,1000865792,27971813376
2022-07-28 09:23:50.739066,0,6,1000865792,30104616960
2022-07-28 09:23:51.605571,0,7,1000865792,27581743104
2022-07-28 09:23:51.605587,0,3,1000865792,24761073664
2022-07-28 09:23:51.605596,0,1,1000865792,21739077632
2022-07-28 09:23:51.605619,0,2,1000865792,28051505152
2022-07-28 09:23:51.605612,0,6,1000865792,30104616960
2022-07-28 09:23:51.605613,0,5,1000865792,27971813376
2022-07-28 09:23:51.605639,0,0,1000865792,22024290304
2022-07-28 09:23:51.606079,0,4,1000865792,27980201984
2022-07-28 09:23:52.500173,0,7,1000865792,27581743104
2022-07-28 09:23:52.500181,0,3,1000865792,24761073664
2022-07-28 09:23:52.500213,0,1,1000865792,21739077632
2022-07-28 09:23:52.500255,0,6,1000865792,30104616960
2022-07-28 09:23:52.500239,0,2,1000865792,28051505152
2022-07-28 09:23:52.500237,0,0,1000865792,22024290304
2022-07-28 09:23:52.500561,0,5,1000865792,27971813376
2022-07-28 09:23:52.500698,0,4,1000865792,27980201984
2022-07-28 09:23:53.395814,0,7,1000865792,27581743104
2022-07-28 09:23:53.395842,0,1,1000865792,21739077632
2022-07-28 09:23:53.395838,0,3,1000865792,24761073664
2022-07-28 09:23:53.395854,0,6,1000865792,30104616960
2022-07-28 09:23:53.395861,0,2,1000865792,28051505152
2022-07-28 09:23:53.395860,0,0,1000865792,22024290304
2022-07-28 09:23:53.395920,0,5,1000865792,27971813376
2022-07-28 09:23:53.396336,0,4,1000865792,27980201984
2022-07-28 09:23:54.283877,0,7,1000865792,27581743104
2022-07-28 09:23:54.283865,0,3,1000865792,24761073664
2022-07-28 09:23:54.283895,0,1,1000865792,21739077632
2022-07-28 09:23:54.283910,0,0,1000865792,22024290304
2022-07-28 09:23:54.283923,0,2,1000865792,28051505152
2022-07-28 09:23:54.284059,0,5,1000865792,27971813376
2022-07-28 09:23:54.284128,0,6,1000865792,30104616960
2022-07-28 09:23:54.284385,0,4,1000865792,27980201984
2022-07-28 09:23:55.128330,0,7,1000865792,27581743104
2022-07-28 09:23:55.128356,0,3,1000865792,24761073664
2022-07-28 09:23:55.128362,0,1,1000865792,21739077632
2022-07-28 09:23:55.128381,0,6,1000865792,30104616960
2022-07-28 09:23:55.128375,0,2,1000865792,28051505152
2022-07-28 09:23:55.128406,0,5,1000865792,27971813376
2022-07-28 09:23:55.128423,0,0,1000865792,22024290304
2022-07-28 09:23:55.128860,0,4,1000865792,27980201984
2022-07-28 09:23:56.125507,0,7,1000865792,27581743104
2022-07-28 09:23:56.125538,0,3,1000865792,24761073664
2022-07-28 09:23:56.125546,0,1,1000865792,21739077632
2022-07-28 09:23:56.125554,0,6,1000865792,30104616960
2022-07-28 09:23:56.125559,0,5,1000865792,27971813376
2022-07-28 09:23:56.125586,0,0,1000865792,22024290304
2022-07-28 09:23:56.125604,0,2,1000865792,28051505152
2022-07-28 09:23:56.126029,0,4,1000865792,27980201984
2022-07-28 09:23:57.004005,0,7,1000865792,27581743104
2022-07-28 09:23:57.003991,0,1,1000865792,21739077632
2022-07-28 09:23:57.004000,0,3,1000865792,24761073664
2022-07-28 09:23:57.004016,0,6,1000865792,30104616960
2022-07-28 09:23:57.004018,0,0,1000865792,22024290304
2022-07-28 09:23:57.004053,0,2,1000865792,28051505152
2022-07-28 09:23:57.004143,0,5,1000865792,27971813376
2022-07-28 09:23:57.004504,0,4,1000865792,27980201984
2022-07-28 09:23:57.847011,0,7,1000865792,27581743104
2022-07-28 09:23:57.847029,0,1,1000865792,21739077632
2022-07-28 09:23:57.847027,0,3,1000865792,24761073664
2022-07-28 09:23:57.847051,0,0,1000865792,22024290304
2022-07-28 09:23:57.847084,0,2,1000865792,28051505152
2022-07-28 09:23:57.847144,0,4,1000865792,27980201984
2022-07-28 09:23:57.847202,0,5,1000865792,27971813376
2022-07-28 09:23:57.847533,0,6,1000865792,30104616960
2022-07-28 09:23:58.675103,0,7,1000865792,27581743104
2022-07-28 09:23:58.675127,0,3,1000865792,24761073664
2022-07-28 09:23:58.675128,0,1,1000865792,21739077632
2022-07-28 09:23:58.675144,0,5,1000865792,27971813376
2022-07-28 09:23:58.675152,0,6,1000865792,30104616960
2022-07-28 09:23:58.675162,0,2,1000865792,28051505152
2022-07-28 09:23:58.675164,0,0,1000865792,22024290304
2022-07-28 09:23:58.675617,0,4,1000865792,27980201984
2022-07-28 09:23:59.524039,0,7,1000865792,27581743104
2022-07-28 09:23:59.524076,0,1,1000865792,21739077632
2022-07-28 09:23:59.524089,0,0,1000865792,22024290304
2022-07-28 09:23:59.524093,0,6,1000865792,30104616960
2022-07-28 09:23:59.524119,0,3,1000865792,24761073664
2022-07-28 09:23:59.524127,0,2,1000865792,28051505152
2022-07-28 09:23:59.524325,0,5,1000865792,27971813376
2022-07-28 09:23:59.524582,0,4,1000865792,27980201984
2022-07-28 09:24:00.375926,0,7,1000865792,27581743104
2022-07-28 09:24:00.375952,0,5,1000865792,27971813376
2022-07-28 09:24:00.375953,0,1,1000865792,21739077632
2022-07-28 09:24:00.375958,0,0,1000865792,22024290304
2022-07-28 09:24:00.375970,0,6,1000865792,30104616960
2022-07-28 09:24:00.375984,0,2,1000865792,28051505152
2022-07-28 09:24:00.376092,0,3,1000865792,24761073664
2022-07-28 09:24:00.376445,0,4,1000865792,27980201984
2022-07-28 09:24:01.205291,0,7,1000865792,27581743104
2022-07-28 09:24:01.205307,0,3,1000865792,24761073664
2022-07-28 09:24:01.205313,0,1,1000865792,21739077632
2022-07-28 09:24:01.205336,0,6,1000865792,30104616960
2022-07-28 09:24:01.205335,0,5,1000865792,27971813376
2022-07-28 09:24:01.205347,0,2,1000865792,28051505152
2022-07-28 09:24:01.205355,0,0,1000865792,22024290304
2022-07-28 09:24:01.205873,0,4,1000865792,27980201984
2022-07-28 09:24:02.061051,0,7,1000865792,27581743104
2022-07-28 09:24:02.061072,0,1,1000865792,21739077632
2022-07-28 09:24:02.061079,0,3,1000865792,24761073664
2022-07-28 09:24:02.061086,0,0,1000865792,22024290304
2022-07-28 09:24:02.061099,0,6,1000865792,30104616960
2022-07-28 09:24:02.061104,0,2,1000865792,28051505152
2022-07-28 09:24:02.061203,0,5,1000865792,27971813376
2022-07-28 09:24:02.061564,0,4,1000865792,27980201984
2022-07-28 09:24:02.896998,0,7,1000865792,27581743104
2022-07-28 09:24:02.897016,0,3,1000865792,24761073664
2022-07-28 09:24:02.897010,0,1,1000865792,21739077632
2022-07-28 09:24:02.897034,0,5,1000865792,27971813376
2022-07-28 09:24:02.897041,0,2,1000865792,28051505152
2022-07-28 09:24:02.897053,0,0,1000865792,22024290304
2022-07-28 09:24:02.897269,0,4,1000865792,27980201984
2022-07-28 09:24:02.897556,0,6,1000865792,30104616960
2022-07-28 09:24:03.737850,0,7,1000865792,27581743104
2022-07-28 09:24:03.737842,0,3,1000865792,24761073664
2022-07-28 09:24:03.737854,0,1,1000865792,21739077632
2022-07-28 09:24:03.737868,0,0,1000865792,22024290304
2022-07-28 09:24:03.737885,0,2,1000865792,28051505152
2022-07-28 09:24:03.737916,0,6,1000865792,30104616960
2022-07-28 09:24:03.738147,0,4,1000865792,27980201984
2022-07-28 09:24:03.738351,0,5,1000865792,27971813376
2022-07-28 09:24:04.584245,0,7,1000865792,27581743104
2022-07-28 09:24:04.584272,0,1,1000865792,21739077632
2022-07-28 09:24:04.584284,0,6,1000865792,30104616960
2022-07-28 09:24:04.584276,0,0,1000865792,22024290304
2022-07-28 09:24:04.584290,0,2,1000865792,28051505152
2022-07-28 09:24:04.584300,0,5,1000865792,27971813376
2022-07-28 09:24:04.584410,0,3,1000865792,24761073664
2022-07-28 09:24:04.584771,0,4,1000865792,27980201984
2022-07-28 09:24:05.422129,0,7,1000865792,27581743104
2022-07-28 09:24:05.422137,0,3,1000865792,24761073664
2022-07-28 09:24:05.422145,0,1,1000865792,21739077632
2022-07-28 09:24:05.422179,0,2,1000865792,28051505152
2022-07-28 09:24:05.422172,0,0,1000865792,22024290304
2022-07-28 09:24:05.422388,0,5,1000865792,27971813376
2022-07-28 09:24:05.422445,0,6,1000865792,30104616960
2022-07-28 09:24:05.422654,0,4,1000865792,27980201984
2022-07-28 09:24:06.297171,0,3,1000865792,24761073664
2022-07-28 09:24:06.297188,0,1,1000865792,21739077632
2022-07-28 09:24:06.297195,0,0,1000865792,22024290304
2022-07-28 09:24:06.297208,0,2,1000865792,28051505152
2022-07-28 09:24:06.297198,0,4,1000865792,27980201984
2022-07-28 09:24:06.297204,0,6,1000865792,30104616960
2022-07-28 09:24:06.297199,0,5,1000865792,27971813376
2022-07-28 09:24:06.297615,0,7,1000865792,27581743104
2022-07-28 09:24:07.159991,0,7,1000865792,27581743104
2022-07-28 09:24:07.160005,0,3,1000865792,24761073664
2022-07-28 09:24:07.160005,0,1,1000865792,21739077632
2022-07-28 09:24:07.160030,0,0,1000865792,22024290304
2022-07-28 09:24:07.160038,0,6,1000865792,30104616960
2022-07-28 09:24:07.160047,0,2,1000865792,28051505152
2022-07-28 09:24:07.160422,0,5,1000865792,27971813376
2022-07-28 09:24:07.160496,0,4,1000865792,27980201984
2022-07-28 09:24:07.985157,0,7,1000865792,27581743104
2022-07-28 09:24:07.985170,0,3,1000865792,24761073664
2022-07-28 09:24:07.985180,0,1,1000865792,21739077632
2022-07-28 09:24:07.985201,0,6,1000865792,30104616960
2022-07-28 09:24:07.985241,0,0,1000865792,22024290304
2022-07-28 09:24:07.985374,0,2,1000865792,28051505152
2022-07-28 09:24:07.985377,0,5,1000865792,27971813376
2022-07-28 09:24:07.985701,0,4,1000865792,27980201984
2022-07-28 09:24:08.862220,0,1,1000865792,21739077632
2022-07-28 09:24:08.862237,0,5,1000865792,27971813376
2022-07-28 09:24:08.862258,0,6,1000865792,30104616960
2022-07-28 09:24:08.862364,0,3,1000865792,24761073664
2022-07-28 09:24:08.862237,0,0,1000865792,22024290304
2022-07-28 09:24:08.862246,0,4,1000865792,27980201984
2022-07-28 09:24:08.862247,0,2,1000865792,28051505152
2022-07-28 09:24:08.862660,0,7,1000865792,27581743104
2022-07-28 09:24:09.690712,0,7,1000865792,27581743104
2022-07-28 09:24:09.690723,0,3,1000865792,24761073664
2022-07-28 09:24:09.690734,0,1,1000865792,21739077632
2022-07-28 09:24:09.690741,0,0,1000865792,22024290304
2022-07-28 09:24:09.690757,0,6,1000865792,30104616960
2022-07-28 09:24:09.690753,0,2,1000865792,28051505152
2022-07-28 09:24:09.691077,0,5,1000865792,27971813376
2022-07-28 09:24:09.691241,0,4,1000865792,27980201984
2022-07-28 09:24:10.530186,0,7,1000865792,27581743104
2022-07-28 09:24:10.530205,0,3,1000865792,24761073664
2022-07-28 09:24:10.530243,0,2,1000865792,28051505152
2022-07-28 09:24:10.530237,0,6,1000865792,30104616960
2022-07-28 09:24:10.530243,0,5,1000865792,27971813376
2022-07-28 09:24:10.530243,0,0,1000865792,22024290304
2022-07-28 09:24:10.530345,0,1,1000865792,21739077632
2022-07-28 09:24:10.530706,0,4,1000865792,27980201984
2022-07-28 09:24:11.376413,0,3,1000865792,24761073664
2022-07-28 09:24:11.376435,0,1,1000865792,21739077632
2022-07-28 09:24:11.376449,0,0,1000865792,22024290304
2022-07-28 09:24:11.376451,0,5,1000865792,27971813376
2022-07-28 09:24:11.376462,0,2,1000865792,28051505152
2022-07-28 09:24:11.376728,0,6,1000865792,30104616960
2022-07-28 09:24:11.376749,0,4,1000865792,27980201984
2022-07-28 09:24:11.376862,0,7,1000865792,27581743104
2022-07-28 09:24:12.261651,0,3,1000865792,24761073664
2022-07-28 09:24:12.261658,0,7,1000865792,27581743104
2022-07-28 09:24:12.261660,0,6,1000865792,30104616960
2022-07-28 09:24:12.261662,0,1,1000865792,21739077632
2022-07-28 09:24:12.261687,0,5,1000865792,27971813376
2022-07-28 09:24:12.261697,0,2,1000865792,28051505152
2022-07-28 09:24:12.261694,0,0,1000865792,22024290304
2022-07-28 09:24:12.262172,0,4,1000865792,27980201984
2022-07-28 09:24:13.124095,0,7,1000865792,27581743104
2022-07-28 09:24:13.124102,0,3,1000865792,24761073664
2022-07-28 09:24:13.124113,0,1,1000865792,21739077632
2022-07-28 09:24:13.124133,0,2,1000865792,28051505152
2022-07-28 09:24:13.124127,0,0,1000865792,22024290304
2022-07-28 09:24:13.124200,0,6,1000865792,30104616960
2022-07-28 09:24:13.124492,0,5,1000865792,27971813376
2022-07-28 09:24:13.124588,0,4,1000865792,27980201984
2022-07-28 09:24:14.020292,0,7,1000865792,27581743104
